id	Other	Exon_14
AC012511.1	11.7313064291526	15.6266175707859
AL133520.1	19.7527670366198	16.5027839901054
ZNF280B	129.966845058065	97.0108536561363
AC135048.3	3.38774337870534	2.67386619294895
PQLC2	748.467567877892	849.912157733562
ATP7B	534.746070121737	202.960886857744
PLD2	1195.54933569293	1083.97307044881
TRIM4	1555.92539577699	1391.00908781632
DENND5B	563.841536077303	656.530615031467
CD8B	242.953653654053	324.354865411507
FAM87A	4.7376926650837	6.64810272893147
AL109976.1	34.8294259701382	42.8281391889873
GATD3B	53.1778734582495	65.2479689572882
AL662795.2	254.645431494312	295.214099784647
NCL	21914.1701016271	20208.4138781624
ENSG00000257315	188.479010162579	155.346833307541
NUP50	2058.94554568696	2249.07630057095
WFDC2	11964.8687865113	16112.8757970876
TMEM214	5587.31176300124	5050.40562131357
CBFA2T3	358.676944558092	254.680014938361
C6orf203	507.698328309602	544.971851152583
GIGYF1	2292.76326026851	2016.92318671542
SESN3	2009.01237854762	2376.578736425
OVCH2	4.71753106644129	2.96552738645031
GDAP2	706.288602230452	768.485655425837
NPIPB13	3.28702345778966	26.9159045768547
AL133477.1	4.95727867252755	4.24276122718681
AC090515.2	14.7466857460894	12.4961558975066
CA3-AS1	6.58433171846009	8.98040016437773
AC103810.1	11.4108894672715	14.5953555326659
TIMM23	1940.64259078993	1747.10373066047
LINC01836	27.2533087885203	20.2528431361121
ZBTB3	153.001401756709	172.457626403353
PCDHA4	66.5788160339497	30.2783435069732
ATP5F1C	5573.37284871767	4939.94421245562
RBMX2	800.106382887621	903.170160315938
AC053527.1	10.9954543010707	9.12158048459576
KMT2C	3362.91675383647	2955.14450176103
HRH2	64.595503472913	86.2989851942971
MROH6	2520.99084055836	1963.33256732913
PPP3CC	542.384377774179	487.481876195883
KIAA0232	2227.46242359946	2019.27845176459
SERTM1	13.3673879178335	3.81988152988605
LAMA3	5597.78129347993	4285.66058578398
NEK9	3000.37761530776	3360.95361419973
WTIP	695.125253138365	867.920709637719
LYST	1431.63236686847	1675.53090232552
ALPK2	93.9713538779189	71.6522146137296
LINC01013	7.40643851180804	5.20526682500472
NUS1P2	11.4022650721478	7.41723970163774
RPL5P12	3.23693270166749	4.21329645877261
IKBKE	817.770574927831	717.962094426895
TP53AIP1	6.37804862680473	4.34967000898668
AC087500.1	30.6723093855968	36.1855746561359
EGLN2	944.410961764734	852.287763715605
ACD	724.562645727638	653.058005010573
CHST11	2210.40746034369	1893.28911572762
APLNR	506.683822453741	620.313252276902
GNAQ	3302.09386897327	3588.54532760036
STAG3L1	10.8225348087093	13.2379354528263
ARVCF	611.304404283564	509.962367431978
ADCY1	549.948803083928	145.992001165482
SYT15	15.1188693830721	19.524892672668
CT62	2.30237453469554	3.42110031017104
PA2G4P4	7.61136821507373	9.28971703908666
TAF3	648.346494068562	580.810265268104
TMEM187	350.144542055907	320.292591649633
ANKRD2	11.3777448284161	9.00550090956497
AL031282.2	85.6493477328925	71.8049998588467
Z69706.1	17.8045754236907	22.4005691726775
DCDC2B	23.9538232827501	30.9417323005981
EEF1B2P2	6.54252462584048	8.2328163012703
PAXBP1-AS1	86.3956461981855	67.8514227743534
PSAPL1	38.5421026920129	2.54531303652944
ACTL10	56.4051665935382	69.973469688964
FAAP100	1955.02245788407	1792.04831151632
CCNT2-AS1	20.7709248980412	23.968986033108
AL442128.2	5.47256065922335	7.67465697311146
GPATCH2L	1323.57157148297	1153.50570615895
KIAA0391	227.605075131338	198.675774240549
FAM13A	1991.16616408881	2409.96339559151
RPL23AP7	140.444059455725	122.450622139006
TMEM35B	281.665381314301	247.35887780652
IGLV4-3	18.4401683842413	124.78533561093
APOLD1	868.188823939151	1055.25999514774
AP006296.1	3.37539955671391	4.24705525144021
IL18R1	221.755797840527	278.157015524007
RFT1	1041.28663434703	932.952593681667
AL021392.1	50.7005426482399	63.2045338632857
AC004830.1	10.5606610599872	7.50862342629556
RPL21P75	21.2460963676815	18.3168469246705
AC092117.1	32.9044274826322	25.6584192880822
WDR3	1652.96925792027	1477.79016523412
CYBRD1	5024.23595330647	4218.08945323411
CDH17	438.544999608649	140.815539136956
DLGAP4	4508.30148212562	4127.28385205995
DHODH	455.974210621365	407.291915671526
MPP2	165.614116847425	91.9308451193067
BST1	212.761121792499	250.502312913955
RPS12	27825.5096718174	24360.0420362879
S100PBP	951.80586801864	1062.86879239596
DLEU2L	8.88821942161404	11.6757456465531
LMO7	10857.5196602274	9009.96633648838
NYAP2	36.2080878568206	28.1517011230951
LMNTD1	5.34165681560645	7.30938589540625
SSU72	5304.64033183102	6045.04674116135
APLN	311.704283553533	247.27137107914
RHNO1	1267.42758621328	1426.75043540838
DCP2	1159.22704187093	1280.71958179582
RWDD4P2	51.0534228242826	45.2577744599018
ZNF771	119.554947315568	102.003360437601
LDOC1	1169.99327528275	1378.60257640646
MTOR	2775.83123337057	2558.32179694928
MRPS31P4	31.3838158323955	36.8616110132244
AP002495.2	45.8411123839525	38.5353613085009
MTRNR2L9	2.56144703715397	3.40142246825355
AC011604.2	3.09559359596834	4.75848036879052
PPP4R1-AS1	3.9076718780173	4.71977030536104
IGKV2OR2-1	7.38113997644879	4.83265321409755
AL135925.1	43.5750883904756	36.8174457574796
AC090498.1	543.623875660752	456.255829365236
AC079921.2	8.89720164097614	10.6754208012855
SERPINB1	11145.4688606078	9477.43701445088
MROH8	40.1686219357498	34.8888099393766
RBP1	464.766860612017	408.119289370331
DNMT1	4206.746139143	3630.04851348175
HNRNPA3	9463.03203154924	10331.907284829
PLPP6	455.204160048474	408.099042981703
AF131215.5	51.5762926717519	40.985865073488
IGKV3OR2-5	3.10620735083271	4.80543835230647
VAV1	1059.86082799729	1232.33248112561
